,AUC,Precision,Recall,Accuracy,F1_score,trainAUC,trainPrecision,trainRecall,trainAccuracy,trainF1score
50,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
51,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
52,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
53,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
54,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
55,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
56,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
57,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
58,1.0,1.0,1.0,1.0,1.0,0.9265873015873016,0.9411764705882353,0.8888888888888888,0.9347826086956522,0.9142857142857143
59,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
60,0.8035714285714286,0.6,0.75,0.8333333333333334,0.6666666666666665,1.0,1.0,1.0,1.0,1.0
61,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
62,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
63,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
64,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
65,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
66,1.0,1.0,1.0,1.0,1.0,0.9265873015873016,0.9411764705882353,0.8888888888888888,0.9347826086956522,0.9142857142857143
67,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
68,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
69,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
70,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
71,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
72,0.8035714285714286,0.6,0.75,0.8333333333333334,0.6666666666666665,1.0,1.0,1.0,1.0,1.0
73,0.9285714285714286,0.6666666666666666,1.0,0.8888888888888888,0.8,1.0,1.0,1.0,1.0,1.0
74,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
75,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
76,0.75,1.0,0.5,0.8888888888888888,0.6666666666666666,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
77,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
78,1.0,1.0,1.0,1.0,1.0,0.9265873015873016,0.9411764705882353,0.8888888888888888,0.9347826086956522,0.9142857142857143
79,0.8035714285714286,0.6,0.75,0.8333333333333334,0.6666666666666665,1.0,1.0,1.0,1.0,1.0
80,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
82,1.0,1.0,1.0,1.0,1.0,0.9265873015873016,0.9411764705882353,0.8888888888888888,0.9347826086956522,0.9142857142857143
83,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
84,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
85,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
86,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
87,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
88,0.8392857142857143,0.75,0.75,0.8888888888888888,0.75,1.0,1.0,1.0,1.0,1.0
89,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
90,1.0,1.0,1.0,1.0,1.0,0.9265873015873016,0.9411764705882353,0.8888888888888888,0.9347826086956522,0.9142857142857143
91,1.0,1.0,1.0,1.0,1.0,0.9265873015873016,0.9411764705882353,0.8888888888888888,0.9347826086956522,0.9142857142857143
92,0.75,1.0,0.5,0.8888888888888888,0.6666666666666666,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
93,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,1.0,0.9265873015873016,0.9411764705882353,0.8888888888888888,0.9347826086956522,0.9142857142857143
95,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
96,0.8035714285714286,0.6,0.75,0.8333333333333334,0.6666666666666665,1.0,1.0,1.0,1.0,1.0
97,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
98,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
99,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9543650793650794,0.9444444444444444,0.9444444444444444,0.9565217391304348,0.9444444444444444
