,AUC,Precision,Recall,Accuracy,F1_score,trainAUC,trainPrecision,trainRecall,trainAccuracy,trainF1score
25,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
35,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
36,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
37,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
46,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
