,AUC,Precision,Recall,Accuracy,F1_score,trainAUC,trainPrecision,trainRecall,trainAccuracy,trainF1score
82,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
83,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
84,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
85,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
87,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
89,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
90,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
91,1.0,1.0,1.0,1.0,1.0,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428,0.8571428571428571
92,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
93,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
94,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
95,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
96,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
97,0.75,1.0,0.5,0.8888888888888888,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
98,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714,0.923076923076923
99,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
