,AUC,Precision,Recall,Accuracy,trainAUC,trainPrecision,trainRecall,trainAccuracy
0,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
1,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
2,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
3,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
4,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
5,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
6,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
7,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
8,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
9,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
10,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
11,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
12,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
13,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
14,0.75,1.0,0.5,0.8888888888888888,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
15,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
16,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
17,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
18,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
19,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
20,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
21,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
22,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
23,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
24,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
25,0.75,1.0,0.5,0.8888888888888888,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
26,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
27,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
28,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
29,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
30,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
31,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
32,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
33,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
34,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
35,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
36,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
37,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
38,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
39,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
40,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
41,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
42,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
43,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
44,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
45,0.875,1.0,0.75,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
46,0.75,1.0,0.5,0.8888888888888888,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
47,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
48,1.0,1.0,1.0,1.0,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
