,AUC,Precision,Recall,Accuracy,trainAUC,trainPrecision,trainRecall,trainAccuracy
48,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
49,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
50,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
51,0.75,1.0,0.5,0.8888888888888888,0.9821428571428572,0.875,1.0,0.9714285714285714
52,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
53,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
54,0.75,1.0,0.5,0.8888888888888888,0.9821428571428572,0.875,1.0,0.9714285714285714
55,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
56,0.75,1.0,0.5,0.8888888888888888,0.9821428571428572,0.875,1.0,0.9714285714285714
57,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
58,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
59,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
60,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
61,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,1.0,1.0,1.0,1.0
62,0.75,1.0,0.5,0.8888888888888888,0.9821428571428572,0.875,1.0,0.9714285714285714
63,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
64,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
65,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
66,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
67,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,1.0,1.0,1.0,1.0
68,0.75,1.0,0.5,0.8888888888888888,0.9821428571428572,0.875,1.0,0.9714285714285714
69,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
70,0.9642857142857143,0.8,1.0,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
71,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
72,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
73,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
74,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
75,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
76,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
77,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
78,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
79,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
80,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
81,0.9642857142857143,0.8,1.0,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
82,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
83,0.9642857142857143,0.8,1.0,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
84,0.9642857142857143,0.8,1.0,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
85,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
86,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
87,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
88,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
89,0.75,1.0,0.5,0.8888888888888888,0.9821428571428572,0.875,1.0,0.9714285714285714
90,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
91,0.875,1.0,0.75,0.9444444444444444,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
92,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
93,0.9642857142857143,0.8,1.0,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
94,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
95,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
96,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
97,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
98,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
99,0.75,1.0,0.5,0.8888888888888888,0.9821428571428572,0.875,1.0,0.9714285714285714
