,AUC,Precision,Recall,Accuracy,trainAUC,trainPrecision,trainRecall,trainAccuracy
38,0.8392857142857143,0.75,0.75,0.8888888888888888,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
39,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
40,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
41,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
42,1.0,1.0,1.0,1.0,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
43,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
44,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
45,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
46,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
47,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
48,0.875,1.0,0.75,0.9444444444444444,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
49,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
50,0.625,1.0,0.25,0.8333333333333334,1.0,1.0,1.0,1.0
51,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
52,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
53,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
54,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
55,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
56,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
57,0.8392857142857143,0.75,0.75,0.8888888888888888,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
58,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
59,1.0,1.0,1.0,1.0,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
60,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
61,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
62,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
63,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
64,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
65,0.9642857142857143,0.8,1.0,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
66,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
67,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
68,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
69,0.8392857142857143,0.75,0.75,0.8888888888888888,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
70,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
71,0.875,1.0,0.75,0.9444444444444444,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
72,0.75,1.0,0.5,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
73,0.8392857142857143,0.75,0.75,0.8888888888888888,1.0,1.0,1.0,1.0
74,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
75,1.0,1.0,1.0,1.0,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
76,0.75,1.0,0.5,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
77,0.8392857142857143,0.75,0.75,0.8888888888888888,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
78,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
79,0.8392857142857143,0.75,0.75,0.8888888888888888,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
80,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
81,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
82,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
83,1.0,1.0,1.0,1.0,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
84,0.875,1.0,0.75,0.9444444444444444,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
85,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
86,0.9285714285714286,0.6666666666666666,1.0,0.8888888888888888,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
87,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
88,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
89,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
90,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
91,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
92,0.875,1.0,0.75,0.9444444444444444,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
93,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
94,0.875,1.0,0.75,0.9444444444444444,0.8392857142857143,0.8333333333333334,0.7142857142857143,0.9142857142857143
95,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
96,0.4642857142857143,0.0,0.0,0.7222222222222222,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
97,0.625,1.0,0.25,0.8333333333333334,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,1.0,0.8571428571428572,1.0,0.7142857142857143,0.9428571428571428
99,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
