,AUC,Precision,Recall,Accuracy,trainAUC,trainPrecision,trainRecall,trainAccuracy
49,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
50,0.5535714285714287,0.3333333333333333,0.25,0.7222222222222222,1.0,1.0,1.0,1.0
51,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
52,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
53,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
54,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
55,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
56,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
57,0.8035714285714286,0.6,0.75,0.8333333333333334,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
58,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
59,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
60,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
61,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
62,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
63,0.8035714285714286,0.6,0.75,0.8333333333333334,1.0,1.0,1.0,1.0
64,0.8035714285714286,0.6,0.75,0.8333333333333334,1.0,1.0,1.0,1.0
65,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
66,0.875,1.0,0.75,0.9444444444444444,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
67,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
68,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
69,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
70,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
71,1.0,1.0,1.0,1.0,0.9054621848739496,0.8823529411764706,0.8823529411764706,0.9111111111111111
72,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
73,0.8035714285714286,0.6,0.75,0.8333333333333334,1.0,1.0,1.0,1.0
74,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
75,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
76,0.75,1.0,0.5,0.8888888888888888,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
77,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
78,0.875,1.0,0.75,0.9444444444444444,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
79,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
80,0.6785714285714286,0.5,0.5,0.7777777777777778,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
82,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
83,1.0,1.0,1.0,1.0,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
84,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9233193277310925,0.9375,0.8823529411764706,0.9333333333333333
85,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
86,0.9285714285714286,0.6666666666666666,1.0,0.8888888888888888,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
87,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
88,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
89,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
90,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
91,0.875,1.0,0.75,0.9444444444444444,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
92,1.0,1.0,1.0,1.0,0.9411764705882353,1.0,0.8823529411764706,0.9555555555555556
93,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
94,0.875,1.0,0.75,0.9444444444444444,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
95,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
96,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9527310924369748,0.9411764705882353,0.9411764705882353,0.9555555555555556
97,0.5892857142857143,0.5,0.25,0.7777777777777778,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,0.9411764705882353,0.9777777777777777
99,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
