,AUC,Precision,Recall,Accuracy,trainAUC,trainPrecision,trainRecall,trainAccuracy
75,0.7142857142857143,0.6666666666666666,0.5,0.8333333333333334,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
76,0.8392857142857143,0.75,0.75,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
77,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
78,0.75,1.0,0.5,0.8888888888888888,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
79,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
80,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
81,0.875,1.0,0.75,0.9444444444444444,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
82,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
83,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
84,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
85,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
87,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
89,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
90,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
91,1.0,1.0,1.0,1.0,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.9428571428571428
92,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
93,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
94,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
95,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
96,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
97,0.75,1.0,0.5,0.8888888888888888,1.0,1.0,1.0,1.0
98,0.9642857142857143,0.8,1.0,0.9444444444444444,0.9285714285714286,1.0,0.8571428571428571,0.9714285714285714
99,0.875,1.0,0.75,0.9444444444444444,1.0,1.0,1.0,1.0
